Features,F1 Score
"['Omega', 'SeaLevPress', 'AirTemp', 'dLon', 'UWinds', 'dAirTemp', 'VWinds']",0.47058823529411764
"['Omega', 'SeaLevPress', 'AirTemp', 'dLon', 'UWinds', 'dUWinds', 'VWinds']",0.44776119402985076
"['Omega', 'SeaLevPress', 'AirTemp', 'dLon', 'dVWinds', 'dSeaLevPress', 'dAirTemp']",0.5070422535211268
"['Omega', 'SeaLevPress', 'AirTemp', 'dLon', 'dVWinds', 'dSeaLevPress', 'dUWinds']",0.5070422535211268
"['Omega', 'SeaLevPress', 'AirTemp', 'dLon', 'dVWinds', 'dSeaLevPress', 'VWinds']",0.4927536231884058
"['Omega', 'SeaLevPress', 'AirTemp', 'dLon', 'dVWinds', 'dAirTemp', 'dUWinds']",0.5277777777777778
"['Omega', 'SeaLevPress', 'AirTemp', 'dLon', 'dVWinds', 'dAirTemp', 'VWinds']",0.5070422535211268
"['Omega', 'SeaLevPress', 'AirTemp', 'dLon', 'dVWinds', 'dUWinds', 'VWinds']",0.44776119402985076
"['Omega', 'SeaLevPress', 'AirTemp', 'dLon', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.48571428571428577
"['Omega', 'SeaLevPress', 'AirTemp', 'dLon', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.46376811594202905
"['Omega', 'SeaLevPress', 'AirTemp', 'dLon', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.44776119402985076
"['Omega', 'SeaLevPress', 'AirTemp', 'dLon', 'dAirTemp', 'dUWinds', 'VWinds']",0.47058823529411764
"['Omega', 'SeaLevPress', 'AirTemp', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp']",0.5609756097560975
"['Omega', 'SeaLevPress', 'AirTemp', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dUWinds']",0.6
"['Omega', 'SeaLevPress', 'AirTemp', 'UWinds', 'dVWinds', 'dSeaLevPress', 'VWinds']",0.5128205128205128
"['Omega', 'SeaLevPress', 'AirTemp', 'UWinds', 'dVWinds', 'dAirTemp', 'dUWinds']",0.5301204819277108
"['Omega', 'SeaLevPress', 'AirTemp', 'UWinds', 'dVWinds', 'dAirTemp', 'VWinds']",0.49350649350649345
"['Omega', 'SeaLevPress', 'AirTemp', 'UWinds', 'dVWinds', 'dUWinds', 'VWinds']",0.5185185185185185
"['Omega', 'SeaLevPress', 'AirTemp', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.42666666666666664
"['Omega', 'SeaLevPress', 'AirTemp', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.3888888888888889
"['Omega', 'SeaLevPress', 'AirTemp', 'UWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.4864864864864865
"['Omega', 'SeaLevPress', 'AirTemp', 'UWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.4444444444444444
"['Omega', 'SeaLevPress', 'AirTemp', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.5853658536585367
"['Omega', 'SeaLevPress', 'AirTemp', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.5454545454545454
"['Omega', 'SeaLevPress', 'AirTemp', 'dVWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.55
"['Omega', 'SeaLevPress', 'AirTemp', 'dVWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.5
"['Omega', 'SeaLevPress', 'AirTemp', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.4871794871794871
"['Omega', 'SeaLevPress', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress']",0.5142857142857142
"['Omega', 'SeaLevPress', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dAirTemp']",0.5070422535211268
"['Omega', 'SeaLevPress', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dUWinds']",0.47058823529411764
"['Omega', 'SeaLevPress', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'VWinds']",0.5142857142857142
"['Omega', 'SeaLevPress', 'dLat', 'dLon', 'UWinds', 'dSeaLevPress', 'dAirTemp']",0.5070422535211268
"['Omega', 'SeaLevPress', 'dLat', 'dLon', 'UWinds', 'dSeaLevPress', 'dUWinds']",0.44776119402985076
"['Omega', 'SeaLevPress', 'dLat', 'dLon', 'UWinds', 'dSeaLevPress', 'VWinds']",0.44117647058823534
"['Omega', 'SeaLevPress', 'dLat', 'dLon', 'UWinds', 'dAirTemp', 'dUWinds']",0.48571428571428577
"['Omega', 'SeaLevPress', 'dLat', 'dLon', 'UWinds', 'dAirTemp', 'VWinds']",0.48571428571428577
"['Omega', 'SeaLevPress', 'dLat', 'dLon', 'UWinds', 'dUWinds', 'VWinds']",0.44776119402985076
"['Omega', 'SeaLevPress', 'dLat', 'dLon', 'dVWinds', 'dSeaLevPress', 'dAirTemp']",0.5070422535211268
"['Omega', 'SeaLevPress', 'dLat', 'dLon', 'dVWinds', 'dSeaLevPress', 'dUWinds']",0.4927536231884058
"['Omega', 'SeaLevPress', 'dLat', 'dLon', 'dVWinds', 'dSeaLevPress', 'VWinds']",0.4927536231884058
"['Omega', 'SeaLevPress', 'dLat', 'dLon', 'dVWinds', 'dAirTemp', 'dUWinds']",0.5142857142857142
"['Omega', 'SeaLevPress', 'dLat', 'dLon', 'dVWinds', 'dAirTemp', 'VWinds']",0.4927536231884058
"['Omega', 'SeaLevPress', 'dLat', 'dLon', 'dVWinds', 'dUWinds', 'VWinds']",0.42424242424242425
"['Omega', 'SeaLevPress', 'dLat', 'dLon', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.5070422535211268
"['Omega', 'SeaLevPress', 'dLat', 'dLon', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.48571428571428577
"['Omega', 'SeaLevPress', 'dLat', 'dLon', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.44776119402985076
"['Omega', 'SeaLevPress', 'dLat', 'dLon', 'dAirTemp', 'dUWinds', 'VWinds']",0.46376811594202905
"['Omega', 'SeaLevPress', 'dLat', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp']",0.5753424657534247
"['Omega', 'SeaLevPress', 'dLat', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dUWinds']",0.5555555555555556
"['Omega', 'SeaLevPress', 'dLat', 'UWinds', 'dVWinds', 'dSeaLevPress', 'VWinds']",0.5555555555555556
"['Omega', 'SeaLevPress', 'dLat', 'UWinds', 'dVWinds', 'dAirTemp', 'dUWinds']",0.4927536231884058
"['Omega', 'SeaLevPress', 'dLat', 'UWinds', 'dVWinds', 'dAirTemp', 'VWinds']",0.4927536231884058
"['Omega', 'SeaLevPress', 'dLat', 'UWinds', 'dVWinds', 'dUWinds', 'VWinds']",0.5352112676056338
"['Omega', 'SeaLevPress', 'dLat', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.5070422535211268
"['Omega', 'SeaLevPress', 'dLat', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.46376811594202905
"['Omega', 'SeaLevPress', 'dLat', 'UWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.46376811594202905
"['Omega', 'SeaLevPress', 'dLat', 'UWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.4347826086956522
"['Omega', 'SeaLevPress', 'dLat', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.5555555555555556
"['Omega', 'SeaLevPress', 'dLat', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.5352112676056338
"['Omega', 'SeaLevPress', 'dLat', 'dVWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.48571428571428577
"['Omega', 'SeaLevPress', 'dLat', 'dVWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.5277777777777778
"['Omega', 'SeaLevPress', 'dLat', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.5205479452054794
"['Omega', 'SeaLevPress', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp']",0.5070422535211268
"['Omega', 'SeaLevPress', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dUWinds']",0.47058823529411764
"['Omega', 'SeaLevPress', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'VWinds']",0.5142857142857142
"['Omega', 'SeaLevPress', 'dLon', 'UWinds', 'dVWinds', 'dAirTemp', 'dUWinds']",0.48571428571428577
"['Omega', 'SeaLevPress', 'dLon', 'UWinds', 'dVWinds', 'dAirTemp', 'VWinds']",0.5277777777777778
"['Omega', 'SeaLevPress', 'dLon', 'UWinds', 'dVWinds', 'dUWinds', 'VWinds']",0.44776119402985076
"['Omega', 'SeaLevPress', 'dLon', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.48571428571428577
"['Omega', 'SeaLevPress', 'dLon', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.48571428571428577
"['Omega', 'SeaLevPress', 'dLon', 'UWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.42424242424242425
"['Omega', 'SeaLevPress', 'dLon', 'UWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.47058823529411764
"['Omega', 'SeaLevPress', 'dLon', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.5070422535211268
"['Omega', 'SeaLevPress', 'dLon', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.48571428571428577
"['Omega', 'SeaLevPress', 'dLon', 'dVWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.42424242424242425
"['Omega', 'SeaLevPress', 'dLon', 'dVWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.5070422535211268
"['Omega', 'SeaLevPress', 'dLon', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.44117647058823534
"['Omega', 'SeaLevPress', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.6052631578947368
"['Omega', 'SeaLevPress', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.5135135135135135
"['Omega', 'SeaLevPress', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.5897435897435898
"['Omega', 'SeaLevPress', 'UWinds', 'dVWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.55
"['Omega', 'SeaLevPress', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.48571428571428577
"['Omega', 'SeaLevPress', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.5526315789473685
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dVWinds']",0.5205479452054794
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dSeaLevPress']",0.44776119402985076
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dAirTemp']",0.5070422535211268
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dUWinds']",0.44776119402985076
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'VWinds']",0.44776119402985076
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'dVWinds', 'dSeaLevPress']",0.547945205479452
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'dVWinds', 'dAirTemp']",0.5405405405405405
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'dVWinds', 'dUWinds']",0.5070422535211268
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'dVWinds', 'VWinds']",0.5205479452054794
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'dSeaLevPress', 'dAirTemp']",0.5070422535211268
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'dSeaLevPress', 'dUWinds']",0.47058823529411764
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'dSeaLevPress', 'VWinds']",0.47058823529411764
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'dAirTemp', 'dUWinds']",0.48571428571428577
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'dAirTemp', 'VWinds']",0.48571428571428577
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'dLon', 'dUWinds', 'VWinds']",0.47058823529411764
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'UWinds', 'dVWinds', 'dSeaLevPress']",0.5526315789473685
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'UWinds', 'dVWinds', 'dAirTemp']",0.547945205479452
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'UWinds', 'dVWinds', 'dUWinds']",0.5263157894736842
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'UWinds', 'dVWinds', 'VWinds']",0.5675675675675677
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'UWinds', 'dSeaLevPress', 'dAirTemp']",0.5205479452054794
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'UWinds', 'dSeaLevPress', 'dUWinds']",0.4722222222222222
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'UWinds', 'dSeaLevPress', 'VWinds']",0.5333333333333333
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'UWinds', 'dAirTemp', 'dUWinds']",0.5066666666666666
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'UWinds', 'dAirTemp', 'VWinds']",0.5333333333333333
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'UWinds', 'dUWinds', 'VWinds']",0.48
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'dVWinds', 'dSeaLevPress', 'dAirTemp']",0.5789473684210527
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'dVWinds', 'dSeaLevPress', 'dUWinds']",0.5641025641025641
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'dVWinds', 'dSeaLevPress', 'VWinds']",0.5454545454545454
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'dVWinds', 'dAirTemp', 'dUWinds']",0.5641025641025641
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'dVWinds', 'dAirTemp', 'VWinds']",0.5714285714285714
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'dVWinds', 'dUWinds', 'VWinds']",0.5333333333333333
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.5526315789473685
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.5135135135135135
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.4864864864864865
"['Omega', 'dOmega', 'AirTemp', 'dLat', 'dAirTemp', 'dUWinds', 'VWinds']",0.5
"['Omega', 'dOmega', 'AirTemp', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress']",0.48571428571428577
"['Omega', 'dOmega', 'AirTemp', 'dLon', 'UWinds', 'dVWinds', 'dAirTemp']",0.5277777777777778
"['Omega', 'dOmega', 'AirTemp', 'dLon', 'UWinds', 'dVWinds', 'dUWinds']",0.46376811594202905
"['Omega', 'dOmega', 'AirTemp', 'dLon', 'UWinds', 'dVWinds', 'VWinds']",0.5070422535211268
"['Omega', 'dOmega', 'AirTemp', 'dLon', 'UWinds', 'dSeaLevPress', 'dAirTemp']",0.48571428571428577
"['Omega', 'dOmega', 'AirTemp', 'dLon', 'UWinds', 'dSeaLevPress', 'dUWinds']",0.44117647058823534
"['Omega', 'dOmega', 'AirTemp', 'dLon', 'UWinds', 'dSeaLevPress', 'VWinds']",0.44117647058823534
"['Omega', 'dOmega', 'AirTemp', 'dLon', 'UWinds', 'dAirTemp', 'dUWinds']",0.48571428571428577
"['Omega', 'dOmega', 'AirTemp', 'dLon', 'UWinds', 'dAirTemp', 'VWinds']",0.47058823529411764
"['Omega', 'dOmega', 'AirTemp', 'dLon', 'UWinds', 'dUWinds', 'VWinds']",0.44776119402985076
"['Omega', 'dOmega', 'AirTemp', 'dLon', 'dVWinds', 'dSeaLevPress', 'dAirTemp']",0.5205479452054794
"['Omega', 'dOmega', 'AirTemp', 'dLon', 'dVWinds', 'dSeaLevPress', 'dUWinds']",0.48571428571428577
"['Omega', 'dOmega', 'AirTemp', 'dLon', 'dVWinds', 'dSeaLevPress', 'VWinds']",0.4788732394366197
"['Omega', 'dOmega', 'AirTemp', 'dLon', 'dVWinds', 'dAirTemp', 'dUWinds']",0.4571428571428572
"['Omega', 'dOmega', 'AirTemp', 'dLon', 'dVWinds', 'dAirTemp', 'VWinds']",0.5
"['Omega', 'dOmega', 'AirTemp', 'dLon', 'dVWinds', 'dUWinds', 'VWinds']",0.411764705882353
"['Omega', 'dOmega', 'AirTemp', 'dLon', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.4927536231884058
"['Omega', 'dOmega', 'AirTemp', 'dLon', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.47058823529411764
"['Omega', 'dOmega', 'AirTemp', 'dLon', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.44776119402985076
"['Omega', 'dOmega', 'AirTemp', 'dLon', 'dAirTemp', 'dUWinds', 'VWinds']",0.4927536231884058
"['Omega', 'dOmega', 'AirTemp', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp']",0.5714285714285714
"['Omega', 'dOmega', 'AirTemp', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dUWinds']",0.6265060240963854
"['Omega', 'dOmega', 'AirTemp', 'UWinds', 'dVWinds', 'dSeaLevPress', 'VWinds']",0.5609756097560975
"['Omega', 'dOmega', 'AirTemp', 'UWinds', 'dVWinds', 'dAirTemp', 'dUWinds']",0.6
"['Omega', 'dOmega', 'AirTemp', 'UWinds', 'dVWinds', 'dAirTemp', 'VWinds']",0.6075949367088607
"['Omega', 'dOmega', 'AirTemp', 'UWinds', 'dVWinds', 'dUWinds', 'VWinds']",0.5476190476190477
"['Omega', 'dOmega', 'AirTemp', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.45945945945945943
"['Omega', 'dOmega', 'AirTemp', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.5263157894736842
"['Omega', 'dOmega', 'AirTemp', 'UWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.4871794871794871
"['Omega', 'dOmega', 'AirTemp', 'UWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.4736842105263157
"['Omega', 'dOmega', 'AirTemp', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.6097560975609756
"['Omega', 'dOmega', 'AirTemp', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.6153846153846155
"['Omega', 'dOmega', 'AirTemp', 'dVWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.5316455696202531
"['Omega', 'dOmega', 'AirTemp', 'dVWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.5432098765432098
"['Omega', 'dOmega', 'AirTemp', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.49350649350649345
"['Omega', 'dOmega', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress']",0.5070422535211268
"['Omega', 'dOmega', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dAirTemp']",0.5070422535211268
"['Omega', 'dOmega', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dUWinds']",0.46376811594202905
"['Omega', 'dOmega', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'VWinds']",0.46376811594202905
"['Omega', 'dOmega', 'dLat', 'dLon', 'UWinds', 'dSeaLevPress', 'dAirTemp']",0.46376811594202905
"['Omega', 'dOmega', 'dLat', 'dLon', 'UWinds', 'dSeaLevPress', 'dUWinds']",0.44776119402985076
"['Omega', 'dOmega', 'dLat', 'dLon', 'UWinds', 'dSeaLevPress', 'VWinds']",0.42424242424242425
"['Omega', 'dOmega', 'dLat', 'dLon', 'UWinds', 'dAirTemp', 'dUWinds']",0.44117647058823534
"['Omega', 'dOmega', 'dLat', 'dLon', 'UWinds', 'dAirTemp', 'VWinds']",0.48571428571428577
"['Omega', 'dOmega', 'dLat', 'dLon', 'UWinds', 'dUWinds', 'VWinds']",0.42424242424242425
"['Omega', 'dOmega', 'dLat', 'dLon', 'dVWinds', 'dSeaLevPress', 'dAirTemp']",0.5070422535211268
"['Omega', 'dOmega', 'dLat', 'dLon', 'dVWinds', 'dSeaLevPress', 'dUWinds']",0.4347826086956522
"['Omega', 'dOmega', 'dLat', 'dLon', 'dVWinds', 'dSeaLevPress', 'VWinds']",0.5070422535211268
"['Omega', 'dOmega', 'dLat', 'dLon', 'dVWinds', 'dAirTemp', 'dUWinds']",0.4571428571428572
"['Omega', 'dOmega', 'dLat', 'dLon', 'dVWinds', 'dAirTemp', 'VWinds']",0.48571428571428577
"['Omega', 'dOmega', 'dLat', 'dLon', 'dVWinds', 'dUWinds', 'VWinds']",0.4347826086956522
"['Omega', 'dOmega', 'dLat', 'dLon', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.46376811594202905
"['Omega', 'dOmega', 'dLat', 'dLon', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.48571428571428577
"['Omega', 'dOmega', 'dLat', 'dLon', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.42424242424242425
"['Omega', 'dOmega', 'dLat', 'dLon', 'dAirTemp', 'dUWinds', 'VWinds']",0.46376811594202905
"['Omega', 'dOmega', 'dLat', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp']",0.5405405405405405
"['Omega', 'dOmega', 'dLat', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dUWinds']",0.5333333333333333
"['Omega', 'dOmega', 'dLat', 'UWinds', 'dVWinds', 'dSeaLevPress', 'VWinds']",0.5945945945945945
"['Omega', 'dOmega', 'dLat', 'UWinds', 'dVWinds', 'dAirTemp', 'dUWinds']",0.5333333333333333
"['Omega', 'dOmega', 'dLat', 'UWinds', 'dVWinds', 'dAirTemp', 'VWinds']",0.5599999999999999
"['Omega', 'dOmega', 'dLat', 'UWinds', 'dVWinds', 'dUWinds', 'VWinds']",0.4864864864864865
"['Omega', 'dOmega', 'dLat', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.4722222222222222
"['Omega', 'dOmega', 'dLat', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.5599999999999999
"['Omega', 'dOmega', 'dLat', 'UWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.45945945945945943
"['Omega', 'dOmega', 'dLat', 'UWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.5194805194805195
"['Omega', 'dOmega', 'dLat', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.5599999999999999
"['Omega', 'dOmega', 'dLat', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.5675675675675677
"['Omega', 'dOmega', 'dLat', 'dVWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.5066666666666666
"['Omega', 'dOmega', 'dLat', 'dVWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.5066666666666666
"['Omega', 'dOmega', 'dLat', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.5
"['Omega', 'dOmega', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp']",0.48571428571428577
"['Omega', 'dOmega', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dUWinds']",0.44117647058823534
"['Omega', 'dOmega', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress', 'VWinds']",0.44117647058823534
"['Omega', 'dOmega', 'dLon', 'UWinds', 'dVWinds', 'dAirTemp', 'dUWinds']",0.4347826086956522
"['Omega', 'dOmega', 'dLon', 'UWinds', 'dVWinds', 'dAirTemp', 'VWinds']",0.5
"['Omega', 'dOmega', 'dLon', 'UWinds', 'dVWinds', 'dUWinds', 'VWinds']",0.46376811594202905
"['Omega', 'dOmega', 'dLon', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.44776119402985076
"['Omega', 'dOmega', 'dLon', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.44776119402985076
"['Omega', 'dOmega', 'dLon', 'UWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.42424242424242425
"['Omega', 'dOmega', 'dLon', 'UWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.44776119402985076
"['Omega', 'dOmega', 'dLon', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.4347826086956522
"['Omega', 'dOmega', 'dLon', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.5070422535211268
"['Omega', 'dOmega', 'dLon', 'dVWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.3939393939393939
"['Omega', 'dOmega', 'dLon', 'dVWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.4507042253521127
"['Omega', 'dOmega', 'dLon', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.44776119402985076
"['Omega', 'dOmega', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.5569620253164557
"['Omega', 'dOmega', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.5897435897435898
"['Omega', 'dOmega', 'UWinds', 'dVWinds', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.5679012345679012
"['Omega', 'dOmega', 'UWinds', 'dVWinds', 'dAirTemp', 'dUWinds', 'VWinds']",0.5476190476190477
"['Omega', 'dOmega', 'UWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.42666666666666664
"['Omega', 'dOmega', 'dVWinds', 'dSeaLevPress', 'dAirTemp', 'dUWinds', 'VWinds']",0.5542168674698795
"['Omega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dSeaLevPress']",0.5142857142857142
"['Omega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dAirTemp']",0.5070422535211268
"['Omega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'dUWinds']",0.4927536231884058
"['Omega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dVWinds', 'VWinds']",0.4927536231884058
"['Omega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dSeaLevPress', 'dAirTemp']",0.5070422535211268
"['Omega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dSeaLevPress', 'dUWinds']",0.47058823529411764
"['Omega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dSeaLevPress', 'VWinds']",0.46376811594202905
"['Omega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dAirTemp', 'dUWinds']",0.5070422535211268
"['Omega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dAirTemp', 'VWinds']",0.48571428571428577
"['Omega', 'AirTemp', 'dLat', 'dLon', 'UWinds', 'dUWinds', 'VWinds']",0.44776119402985076
"['Omega', 'AirTemp', 'dLat', 'dLon', 'dVWinds', 'dSeaLevPress', 'dAirTemp']",0.5070422535211268
"['Omega', 'AirTemp', 'dLat', 'dLon', 'dVWinds', 'dSeaLevPress', 'dUWinds']",0.5142857142857142
"['Omega', 'AirTemp', 'dLat', 'dLon', 'dVWinds', 'dSeaLevPress', 'VWinds']",0.4927536231884058
